COMMUNE_RESID,circo
32238,32001
32239,32002
32240,32001
32241,32002
32242,32001
32243,32002
32244,32001
32245,32001
32246,32002
32247,32002
32248,32002
32249,32002
32250,32001
32251,32002
32252,32001
32253,32002
32254,32001
32255,32002
32256,32001
32257,32002
32258,32001
32260,32001
32261,32001
32262,32002
32263,32001
32264,32002
32265,32001
32266,32001
32267,32001
32268,32002
32269,32002
32270,32001
32271,32001
32272,32001
32273,32001
32274,32001
32275,32001
32276,32001
32277,32001
32278,32001
32279,32001
32280,32001
32281,32001
32282,32001
32283,32001
32284,32001
32285,32001
32286,32002
32287,32001
32288,32002
32289,32001
32290,32002
32291,32001
32292,32002
32293,32001
32294,32002
32295,32001
32296,32001
32297,32001
32298,32001
32299,32002
32300,32001
32301,32002
32302,32001
32303,32001
32304,32001
32305,32002
32306,32002
32307,32001
32308,32001
32309,32001
32310,32001
32311,32002
32312,32001
32313,32002
32314,32002
32315,32001
32316,32002
32317,32001
32318,32002
32319,32001
32320,32002
32321,32001
32322,32001
32323,32001
32324,32001
32325,32001
32326,32001
32327,32001
32328,32002
32329,32002
32330,32001
32331,32001
32332,32002
32333,32001
32334,32002
32335,32001
32336,32001
32337,32002
32338,32002
32339,32002
32340,32002
32341,32002
32342,32001
32343,32002
32344,32001
32345,32002
32346,32002
32347,32002
32348,32001
32349,32002
32350,32002
32351,32002
32352,32002
32353,32001
32354,32001
32355,32001
32356,32001
32357,32002
32358,32002
32359,32002
32360,32002
32361,32001
32362,32001
32363,32001
32364,32002
32365,32001
32366,32002
32367,32001
32368,32001
32369,32001
32370,32002
32371,32002
32372,32002
32373,32001
32374,32001
32375,32001
32376,32002
32377,32002
32378,32001
32379,32002
32380,32001
32381,32001
32382,32002
32383,32001
32384,32002
32385,32002
32386,32001
32387,32001
32388,32002
32389,32001
32390,32001
32391,32002
32392,32001
32393,32001
32394,32001
32395,32002
32396,32002
32397,32001
32398,32001
32399,32002
32400,32002
32401,32001
32402,32002
32403,32001
32404,32002
32405,32002
32406,32002
32407,32001
32408,32001
32409,32001
32410,32001
32411,32001
32412,32001
32413,32001
32414,32001
32415,32001
32416,32002
32417,32002
32418,32001
32419,32001
32420,32001
32421,32001
32422,32001
32423,32002
32424,32001
32425,32002
32426,32001
32427,32001
32428,32001
32429,32002
32430,32001
32431,32002
32432,32001
32433,32001
32434,32001
32435,32002
32436,32002
32437,32001
32438,32001
32439,32001
32440,32001
32441,32002
32442,32002
32443,32001
32444,32002
32445,32001
32446,32001
32447,32001
32448,32002
32449,32001
32450,32001
32451,32001
32452,32002
32453,32001
32454,32001
32455,32001
32456,32002
32457,32002
32458,32001
32459,32002
32460,32001
32461,32001
32462,32002
32463,32001
32464,32001
32465,32001
32466,32001
32467,32002
32468,32001
33001,33011
33002,33012
33003,33004
33004,33004
33005,33008
33006,33011
33007,33009
33008,33012
33009,33008
33010,33005
33011,33008
33012,33005
33013,33004
33014,33010
33015,33010
33016,33010
33017,33009
33018,33011
33019,33008
33020,33012
33021,33012
33022,33005
33023,33009
33024,33012
33025,33012
33026,33009
33027,33012
33028,33010
33029,33009
33030,33009
33031,33012
33032,33004
33033,33012
33034,33011
33035,33011
33036,33009
33037,33009
33038,33005
33039,33003
33040,33012
33042,33009
33043,33012
33044,33012
33045,33010
33046,33009
33047,33011
33048,33012
33049,33004
33050,33009
33051,33008
33052,33010
33053,33009
33054,33012
33055,33005
33056,33005
33057,33012
33058,33011
33059,33012
33060,33009
33061,33012
33062,33011
33063,33001
33063,33002
33063,33003
33064,33010
33065,33004
33066,33012
33067,33011
33068,33009
33069,33001
33070,33005
33071,33010
33072,33012
33073,33011
33074,33012
33075,33001
33076,33009
33077,33009
33078,33010
33079,33010
33080,33009
33081,33012
33082,33010
33083,33012
33084,33012
33085,33012
33086,33010
33087,33012
33088,33011
33089,33011
33090,33007
33093,33012
33094,33010
33095,33009
33096,33004
33097,33005
33098,33012
33099,33012
33100,33011
33101,33011
33102,33012
33103,33012
33104,33005
33105,33012
33106,33009
33106,33012
33108,33010
33109,33009
33111,33012
33112,33012
33113,33009
33114,33011
33115,33009
33116,33009
33117,33012
33118,33012
33119,33004
33120,33009
33121,33012
33122,33007
33123,33011
33124,33011
33125,33005
33126,33011
33127,33010
33128,33005
33129,33012
33130,33012
33131,33012
33132,33011
33133,33010
33134,33005
33135,33012
33136,33012
33137,33009
33138,33011
33139,33012
33140,33012
33141,33012
33142,33011
33143,33011
33144,33009
33145,33012
33146,33005
33147,33010
33148,33010
33149,33012
33150,33012
33151,33011
33152,33012
33153,33010
33154,33011
33155,33009
33156,33012
33157,33010
33158,33012
33159,33011
33160,33010
33161,33011
33162,33005
33163,33012
33164,33009
33165,33012
33166,33011
33167,33004
33168,33010
33169,33012
33170,33012
33171,33012
33172,33011
33173,33010
33174,33010
33175,33012
33176,33012
33177,33005
33178,33009
33179,33010
33180,33009
33181,33010
33182,33011
33183,33011
33184,33011
33185,33010
33186,33010
33187,33012
33188,33009
33189,33012
33190,33009
33191,33010
33192,33007
33193,33005
33194,33010
33195,33009
33196,33010
33197,33009
33198,33011
33199,33008
33200,33006
33201,33012
33202,33009
33203,33005
33204,33012
33205,33009
33206,33009
33207,33010
33208,33005
33209,33010
33210,33010
33211,33005
33212,33009
33213,33009
33214,33005
33215,33012
33216,33012
33218,33011
33219,33010
33220,33005
33221,33012
33222,33010
33223,33012
33224,33012
33225,33009
33226,33012
33227,33009
33228,33011
33229,33008
33230,33011
33231,33012
33232,33009
33233,33011
33234,33012
33235,33009
33236,33008
33237,33009
33238,33009
33239,33009
33240,33005
33241,33012
33242,33010
33243,33010
33244,33009
33245,33012
33246,33010
33247,33012
33248,33005
33249,33004
33250,33012
33251,33009
33252,33012
33253,33012
33254,33012
33255,33009
33256,33005
33257,33010
33258,33012
33259,33010
33260,33009
33261,33010
33262,33005
33263,33012
33264,33011
33266,33011
33268,33005
33269,33010
33270,33009
33271,33009
33272,33011
33273,33006
33274,33009
33275,33012
33276,33009
33277,33012
33278,33012
33279,33009
33280,33011
33281,33006
33282,33012
33283,33012
33284,33008
33285,33011
33287,33012
33288,33012
33289,33012
33290,33010
33291,33012
33292,33012
33293,33004
33294,33012
33295,33010
33296,33010
33297,33005
33298,33010
33299,33012
33300,33005
33301,33010
33302,33010
33303,33010
33304,33012
33305,33009
33306,33012
33307,33009
33308,33012
33309,33005
33310,33009
33311,33012
33312,33005
33314,33005
33315,33011
33316,33012
33317,33010
33318,33007
33319,33010
33320,33010
33321,33011
33322,33005
33323,33012
33324,33010
33325,33011
33326,33011
33327,33009
33328,33010
33329,33009
33330,33012
33331,33012
33332,33011
33333,33005
33334,33009
33335,33012
33336,33009
33337,33009
33339,33011
33341,33011
33342,33010
33343,33009
33344,33010
33345,33012
33346,33012
33347,33010
33348,33005
33349,33012
33350,33010
33351,33011
33352,33012
33353,33012
33354,33010
33355,33012
33356,33010
33357,33009
33358,33012
33359,33012
33360,33010
33361,33012
33362,33011
33363,33012
33364,33010
33365,33010
33366,33011
33367,33012
33369,33010
33370,33011
33372,33012
33373,33011
33374,33011
33375,33010
33376,33006
33377,33010
33378,33010
33379,33012
33380,33011
33381,33012
33382,33011
33383,33005
33384,33010
33385,33011
33386,33010
33387,33011
33388,33011
33389,33011
33390,33010
33391,33009
33392,33012
33393,33011
33394,33010
33395,33005
33396,33010
33397,33004
33398,33012
33399,33012
33400,33012
33401,33010
33402,33010
33403,33012
33404,33012
33405,33011
33406,33010
33407,33010
33408,33012
33409,33012
33411,33012
33412,33005
33413,33010
33414,33010
33415,33011
33416,33011
33417,33005
33418,33012
33419,33012
33420,33010
33421,33010
33422,33006
33423,33005
33424,33005
33425,33011
33426,33010
33427,33012
33428,33012
33429,33009
33431,33012
33432,33009
33433,33004
33434,33004
33435,33012
33436,33009
33437,33010
33438,33012
33439,33011
33440,33012
33441,33011
33442,33011
33443,33012
33444,33012
33445,33011
33446,33012
33447,33011
33448,33009
33449,33006
33450,33009
33451,33010
33452,33009
33453,33012
33454,33009
33456,33011
33457,33009
33458,33011
33459,33010
33460,33010
33461,33010
33462,33010
33463,33012
33464,33012
33465,33009
33466,33010
33467,33010
33468,33010
33470,33010
33471,33005
33472,33010
33473,33011
33474,33009
33475,33011
33476,33005
33477,33011
33478,33011
33479,33012
33480,33010
33481,33012
33482,33012
33483,33004
33484,33009
33485,33010
33486,33011
33487,33004
33488,33010
33489,33011
33490,33005
33491,33012
33492,33011
33493,33005
33494,33005
33496,33012
33498,33009
33499,33010
33500,33011
33501,33009
33502,33011
33503,33005
33504,33009
33505,33012
33506,33012
33507,33009
33508,33012
33509,33011
33510,33012
33511,33009
33512,33012
33513,33009
33514,33005
33515,33012
33516,33012
33517,33005
33518,33012
33519,33006
33520,33012
33521,33005
33522,33003
33523,33012
33524,33010
33525,33011
33526,33010
33527,33008
33528,33005
33529,33008
33530,33011
33531,33010
33532,33011
33533,33009
33534,33012
33535,33004
33536,33009
33537,33009
33538,33005
33539,33010
33540,33005
33541,33005
33542,33010
33543,33012
33544,33005
33545,33005
33546,33010
33547,33009
33548,33010
33549,33012
33550,33003
33551,33011
33552,33009
33553,33011
33554,33004
33555,33008
34001,34007
34002,34005
34003,34007
34004,34005
34005,34004
34006,34005
34007,34005
34008,34005
34009,34007
34010,34004
34011,34004
34012,34004
34013,34005
34014,34003
34015,34005
34016,34004
34017,34005
34018,34005
34019,34005
34020,34005
34021,34005
34022,34003
34023,34008
34024,34008
34025,34006
34026,34005
34027,34003
34028,34005
34029,34004
34030,34005
34031,34007
34032,34006
34033,34003
34034,34005
34035,34004
34036,34004
34037,34006
34038,34005
34039,34004
34040,34005
34041,34005
34042,34004
34043,34003
34044,34005
34045,34005
34046,34005
34047,34004
34048,34003
34049,34005
34050,34009
34051,34005
34052,34005
34053,34005
34054,34005
34055,34005
34056,34007
34057,34003
34058,34003
34059,34005
34060,34004
34061,34005
34062,34005
34063,34007
34064,34004
34065,34005
34066,34004
34067,34004
34068,34005
34069,34006
34070,34005
34071,34005
34072,34005
34073,34006
34074,34005
34075,34005
34076,34005
34077,34003
34078,34004
34079,34005
34080,34005
34081,34006
34082,34004
34083,34005
34084,34006
34085,34007
34086,34005
34087,34008
34088,34008
34089,34005
34090,34003
34091,34004
34092,34005
34093,34005
34094,34007
34095,34008
34096,34005
34097,34005
34098,34005
34099,34004
34100,34005
34101,34007
34102,34004
34103,34005
34104,34005
34105,34005
34106,34004
34107,34005
34108,34008
34109,34005
34110,34003
34111,34004
34112,34003
34113,34004
34114,34004
34115,34004
34116,34008
34117,34005
34118,34003
34119,34005
34120,34003
34121,34005
34122,34004
34123,34008
34124,34005
34125,34004
34126,34005
34127,34009
34128,34004
34129,34001
34130,34005
34131,34004
34132,34004
34133,34005
34134,34001
34135,34006
34136,34005
34137,34005
34138,34005
34139,34006
34140,34006
34141,34005
34142,34004
34143,34004
34144,34005
34145,34009
34146,34009
34147,34005
34148,34006
34149,34005
34150,34007
34151,34009
34152,34004
34153,34004
34154,34009
34155,34005
34156,34005
34157,34004
34158,34005
34159,34008
34160,34005
34161,34005
34162,34005
34163,34004
34164,34003
34165,34004
34166,34007
34167,34005
34168,34005
34169,34003
34170,34005
34171,34004
34172,34001
34172,34002
34172,34003
34172,34008
34172,34009
34173,34004
34174,34004
34175,34005
34176,34009
34177,34004
34178,34005
34179,34008
34180,34005
34181,34005
34182,34007
34183,34005
34184,34005
34185,34004
34186,34005
34187,34005
34188,34004
34189,34005
34190,34005
34191,34005
34192,34001
34193,34005
34194,34005
34195,34004
34196,34004
34197,34005
34198,34001
34199,34007
34200,34005
34201,34005
34202,34008
34203,34007
34204,34004
34205,34004
34206,34005
34207,34007
34208,34004
34209,34006
34210,34004
34211,34005
34212,34004
34213,34004
34214,34005
34215,34004
34216,34005
34217,34004
34218,34005
34219,34005
34220,34004
34221,34004
34222,34004
34223,34005
34224,34007
34225,34005
34226,34005
34227,34003
34228,34005
34229,34005
34230,34004
34231,34005
34232,34005
34233,34005
34234,34005
34235,34005
34236,34004
34237,34005
34238,34004
34239,34004
34240,34009
34241,34004
34242,34004
34243,34004
34244,34003
34245,34005
34246,34003
34247,34004
34248,34004
34249,34003
34250,34005
34251,34004
34252,34005
34253,34004
34254,34005
34255,34004
34256,34003
34257,34005
34258,34005
34259,34008
34260,34005
34261,34004
34262,34004
34263,34003
34264,34004
34265,34003
34266,34004
34267,34004
34268,34004
34269,34005
34270,34001
34271,34005
34272,34009
34273,34005
34274,34004
34276,34004
34277,34004
34278,34004
34279,34005
34280,34009
34281,34004
34282,34004
34283,34004
34284,34005
34285,34005
34286,34004
34287,34004
34288,34003
34289,34007
34290,34004
34291,34005
34292,34005
34293,34005
34294,34003
34295,34008
34296,34003
34297,34004
34298,34006
34299,34006
34300,34007
34301,34007
34302,34005
34303,34004
34304,34004
34305,34005
34306,34004
34307,34003
34308,34005
34309,34003
34310,34005
34311,34007
34312,34005
34313,34004
34314,34004
34315,34005
34316,34004
34317,34004
34318,34004
34319,34005
34320,34004
34321,34009
34322,34004
34323,34005
34324,34006
34325,34007
34326,34005
34327,34003
34328,34004
34329,34006
34331,34005
34332,34007
34333,34008
34334,34005
34335,34005
34336,34006
34337,34001
34338,34005
34339,34005
34340,34003
34341,34004
34342,34004
34343,34004
34344,34009
35001,35002
35002,35005
35003,35006
35004,35006
35005,35005
35006,35005
35007,35006
35008,35005
35009,35007
35010,35007
35012,35004
35013,35004
35014,35005
35015,35005
35016,35004
35017,35003
35018,35006
35019,35006
35021,35006
35022,35003
35023,35003
35024,35002
35025,35006
35026,35003
35027,35003
35028,35005
35029,35003
35030,35004
35031,35002
35032,35001
35033,35004
35034,35006
35035,35004
35037,35004
35038,35005
35039,35005
35040,35003
35041,35005
35042,35005
35044,35006
35045,35004
35046,35004
35047,35001
35049,35007
35050,35003
35051,35002
35052,35005
35054,35004
35055,35001
35056,35003
35057,35004
35058,35003
35059,35002
35060,35003
35061,35005
35062,35006
35063,35006
35064,35004
35065,35003
35066,35001
35067,35002
35068,35005
35069,35005
35070,35007
35071,35006
35072,35005
35075,35006
35076,35008
35077,35005
35078,35007
35079,35006
35080,35008
35081,35003
35082,35005
35084,35004
35085,35003
35086,35006
35087,35005
35088,35005
35089,35004
35090,35004
35091,35003
35092,35003
35093,35007
35094,35002
35095,35007
35096,35005
35097,35005
35098,35004
35099,35005
35101,35002
35102,35005
35103,35005
35104,35007
35105,35005
35106,35004
35107,35002
35108,35005
35109,35005
35110,35006
35111,35006
35112,35006
35114,35005
35115,35006
35116,35007
35117,35003
35118,35006
35119,35005
35120,35003
35121,35006
35122,35007
35123,35004
35124,35004
35125,35005
35126,35004
35127,35004
35128,35002
35130,35002
35131,35008
35132,35007
35133,35003
35134,35003
35135,35003
35136,35005
35137,35006
35138,35006
35139,35004
35140,35004
35141,35005
35142,35006
35143,35003
35144,35003
35145,35004
35146,35002
35148,35002
35149,35004
35150,35006
35151,35004
