,codecommune,nomcommune
20187,55216,GOURAINCOURT
20188,55217,GOUSSAINCOURT
20189,55218,GREMILLY
20190,55219,GRIMAUCOURT-EN-WOÃVRE
20191,55220,GRIMAUCOURT-PRÈS-SAMPIGNY
20192,55221,GUERPONT
20193,55222,GUSSAINVILLE
20194,55224,HAIRONVILLE
20195,55225,HALLES-SOUS-LES-CÔTES
20196,55226,HAN-LÈS-JUVIGNY
20197,55228,HANNONVILLE-SOUS-LES-CÔTES
20198,55229,HAN-SUR-MEUSE
20199,55232,HARVILLE
20200,55236,HAUDAINVILLE
20201,55237,HAUDIOMONT
20202,55241,HEIPPES
20203,55242,HENNEMONT
20204,55243,HERBEUVILLE
20205,55244,HERMÉVILLE-EN-WOÃVRE
20206,55245,HEUDICOURT-SOUS-LES-CÔTES
20207,55246,HÉVILLIERS
20208,55247,HORVILLE-EN-ORNOIS
20209,55248,HOUDELAINCOURT
20210,55250,INOR
20211,55251,IPPÉCOURT
20212,55252,IRÉ-LE-SEC
20213,55253,LES ISLETTES
20214,55254,LES TROIS-DOMAINES
20215,55255,JAMETZ
20216,55256,JONVILLE-EN-WOÃVRE
20217,55257,JOUY-EN-ARGONNE
20218,55258,GEVILLE
20219,55260,JULVÉCOURT
20220,55261,JUVIGNY-EN-PERTHOIS
20221,55262,JUVIGNY-SUR-LOISON
20222,55263,KOEUR-LA-GRANDE
20223,55264,KOEUR-LA-PETITE
20224,55265,LABEUVILLE
20225,55266,LACHALADE
20226,55267,LACHAUSSÉE
20227,55268,LACROIX-SUR-MEUSE
20228,55269,LAHAYMEIX
20229,55270,LAHAYVILLE
20230,55271,LAHEYCOURT
20231,55272,LAIMONT
20232,55274,LAMORVILLE
20233,55275,LAMOUILLY
20234,55276,LANDRECOURT-LEMPIRE
20235,55278,LANEUVILLE-AU-RUPT
20236,55279,LANEUVILLE-SUR-MEUSE
20237,55280,LANHÈRES
20238,55281,LATOUR-EN-WOÃVRE
20239,55282,LAVALLÉE
20240,55284,LAVINCOURT
20241,55285,LAVOYE
20242,55286,LEMMES
20243,55288,LÉROUVILLE
20244,55289,LEVONCOURT
20245,55290,LIGNIÈRES-SUR-AIRE
20246,55291,LIGNY-EN-BARROIS
20247,55292,LINY-DEVANT-DUN
20248,55293,LION-DEVANT-DUN
20249,55295,LISLE-EN-BARROIS
20250,55296,L'ISLE-EN-RIGAULT
20251,55297,LISSEY
20252,55298,LOISEY
20253,55299,LOISON
20254,55300,LONGEAUX
20255,55301,LONGCHAMPS-SUR-AIRE
20256,55302,LONGEVILLE-EN-BARROIS
20257,55303,LOUPMONT
20258,55304,LOUPPY-LE-CHÂTEAU
20259,55306,LOUPPY-SUR-LOISON
20260,55310,LUZY-SAINT-MARTIN
20261,55311,MAIZERAY
20262,55312,MAIZEY
20263,55313,MALANCOURT
20264,55315,MANDRES-EN-BARROIS
20265,55316,MANGIENNES
20266,55317,MANHEULLES
20267,55320,MARCHÉVILLE-EN-WOÃVRE
20268,55321,MARRE
20269,55322,MARSON-SUR-BARBOURE
20270,55323,MARTINCOURT-SUR-MEUSE
20271,55324,MARVILLE
20272,55325,MAUCOURT-SUR-ORNE
20273,55326,MAULAN
20274,55327,MAUVAGES
20275,55328,MAXEY-SUR-VAISE
20276,55329,MÉCRIN
20277,55330,MÉLIGNY-LE-GRAND
20278,55331,MÉLIGNY-LE-PETIT
20279,55332,MENAUCOURT
20280,55333,MÉNIL-AUX-BOIS
20281,55334,MÉNIL-LA-HORGNE
20282,55335,MÉNIL-SUR-SAULX
20283,55336,MERLES-SUR-LOISON
20284,55338,MILLY-SUR-BRADON
20285,55339,MOGEVILLE
20286,55340,MOGNÉVILLE
20287,55341,MOIREY-FLABAS-CRÉPION
20288,55343,MONTBLAINVILLE
20289,55344,MONTBRAS
20290,55345,MONT-DEVANT-SASSEY
20291,55346,MONTFAUCON-D'ARGONNE
20292,55347,LES MONTHAIRONS
20293,55348,MONTIERS-SUR-SAULX
20294,55349,MONTIGNY-DEVANT-SASSEY
20295,55350,MONTIGNY-LÈS-VAUCOULEURS
20296,55351,MONTMÉDY
20297,55352,MONTPLONNE
20298,55353,MONTSEC
20299,55355,MONTZÉVILLE
20300,55356,MORANVILLE
20301,55357,MORGEMOULIN
20302,55358,CHANTERAINE
20303,55359,MORLEY
20304,55360,MOUILLY
20305,55361,MOULAINVILLE
20306,55362,MOULINS-SAINT-HUBERT
20307,55363,MOULOTTE
20308,55364,MOUZAY
20309,55365,MURVAUX
20310,55366,VAL-D'ORNAIN
20311,55367,MUZERAY
20312,55368,NAIVES-EN-BLOIS
20313,55369,NAIVES-ROSIÈRES
20314,55370,NAIX-AUX-FORGES
20315,55371,NANÃOIS-LE-GRAND
20316,55372,NANÃOIS-SUR-ORNAIN
20317,55373,NANT-LE-GRAND
20318,55374,NANT-LE-PETIT
20319,55375,NANTILLOIS
20320,55376,NANTOIS
20321,55377,NEPVANT
20322,55378,NETTANCOURT
20323,55379,LE NEUFOUR
20324,55380,NEUVILLE-EN-VERDUNOIS
20325,55381,NEUVILLE-LÈS-VAUCOULEURS
20326,55382,NEUVILLE-SUR-ORNAIN
20327,55383,NEUVILLY-EN-ARGONNE
20328,55384,NICEY-SUR-AIRE
20329,55385,NIXÉVILLE-BLERCOURT
20330,55386,NONSARD-LAMARCHE
20331,55387,NOUILLONPONT
20332,55388,NOYERS-AUZÉCOURT
20333,55389,NUBÉCOURT
20334,55391,OLIZY-SUR-CHIERS
20335,55394,ORNES
20336,55395,OSCHES
20337,55396,OURCHES-SUR-MEUSE
20338,55397,PAGNY-LA-BLANCHE-CÔTE
20339,55398,PAGNY-SUR-MEUSE
20340,55399,PAREID
20341,55400,PARFONDRUPT
20342,55401,LES PAROCHES
20343,55403,PEUVILLERS
20344,55404,PIERREFITTE-SUR-AIRE
20345,55405,PILLON
20346,55406,PINTHEVILLE
20347,55407,PONT-SUR-MEUSE
20348,55408,POUILLY-SUR-MEUSE
20349,55409,PRETZ-EN-ARGONNE
20350,55410,QUINCY-LANDZÉCOURT
20351,55411,RAMBLUZIN-ET-BENOITE-VAUX
20352,55412,RAMBUCOURT
20353,55414,RANCOURT-SUR-ORNAIN
20354,55415,RANZIÈRES
20355,55416,RARÉCOURT
20356,55419,RÉCICOURT
20357,55420,RÉCOURT-LE-CREUX
20358,55421,REFFROY
20359,55422,REGNÉVILLE-SUR-MEUSE
20360,55423,REMBERCOURT-SOMMAISNE
20361,55424,REMENNECOURT
20362,55425,REMOIVILLE
20363,55426,RESSON
20364,55427,REVIGNY-SUR-ORNAIN
20365,55428,RÉVILLE-AUX-BOIS
20366,55429,RIAVILLE
20367,55430,RIBEAUCOURT
20368,55431,RICHECOURT
20369,55433,RIGNY-LA-SALLE
20370,55434,RIGNY-SAINT-MARTIN
20371,55435,ROBERT-ESPAGNE
20372,55436,LES ROISES
20373,55437,ROMAGNE-SOUS-LES-CÔTES
20374,55438,ROMAGNE-SOUS-MONTFAUCON
20375,55439,RONVAUX
20376,55442,RAIVAL
20377,55443,ROUVRES-EN-WOÃVRE
20378,55444,ROUVROIS-SUR-MEUSE
20379,55445,ROUVROIS-SUR-OTHAIN
20380,55446,RUMONT
20381,55447,RUPT-AUX-NONAINS
20382,55448,RUPT-DEVANT-SAINT-MIHIEL
20383,55449,RUPT-EN-WOÃVRE
20384,55450,RUPT-SUR-OTHAIN
20385,55452,SAINT-AMAND-SUR-ORNAIN
20386,55453,SAINT-ANDRÉ-EN-BARROIS
20387,55454,SAINT-AUBIN-SUR-AIRE
20388,55456,SAINT-GERMAIN-SUR-MEUSE
20389,55457,SAINT-HILAIRE-EN-WOÃVRE
20390,55458,SAINT-JEAN-LÈS-BUZY
20391,55459,SAINT-JOIRE
20392,55460,SAINT-JULIEN-SOUS-LES-CÔTES
20393,55461,SAINT-LAURENT-SUR-OTHAIN
20394,55462,SAINT-MAURICE-SOUS-LES-CÔTES
20395,55463,SAINT-MIHIEL
20396,55464,SAINT-PIERREVILLERS
20397,55465,SAINT-REMY-LA-CALONNE
20398,55466,SALMAGNE
20399,55467,SAMPIGNY
20400,55468,SAMOGNEUX
20401,55469,SASSEY-SUR-MEUSE
20402,55470,SAUDRUPT
20403,55471,SAULMORY-VILLEFRANCHE
20404,55472,SAULVAUX
20405,55473,SAULX-LÈS-CHAMPLON
20406,55474,SAUVIGNY
20407,55475,SAUVOY
20408,55476,SAVONNIÈRES-DEVANT-BAR
20409,55477,SAVONNIÈRES-EN-PERTHOIS
20410,55479,SEIGNEULLES
20411,55481,SENON
20412,55482,SENONCOURT-LES-MAUJOUY
20413,55484,SEPTSARGES
20414,55485,SEPVIGNY
20415,55487,SEUZEY
20416,55488,SILMONT
20417,55489,SIVRY-LA-PERCHE
20418,55490,SIVRY-SUR-MEUSE
20419,55492,SOMMEDIEUE
20420,55493,SOMMEILLES
20421,55494,SOMMELONNE
20422,55495,SORBEY
20423,55496,SORCY-SAINT-MARTIN
20424,55497,LES SOUHESMES-RAMPONT
20425,55498,SOUILLY
20426,55500,SPINCOURT
20427,55501,STAINVILLE
20428,55502,STENAY
20429,55503,TAILLANCOURT
20430,55504,TANNOIS
20431,55505,THIERVILLE-SUR-MEUSE
20432,55506,THILLOMBOIS
20433,55507,THILLOT
20434,55508,THONNE-LA-LONG
20435,55509,THONNE-LE-THIL
20436,55510,THONNE-LES-PRÈS
20437,55511,THONNELLE
20438,55512,TILLY-SUR-MEUSE
20439,55514,TRÉMONT-SUR-SAULX
20440,55515,TRÉSAUVAUX
20441,55516,TRÉVERAY
20442,55517,SEUIL-D'ARGONNE
20443,55518,COUSANCES-LÈS-TRICONVILLE
20444,55519,TRONVILLE-EN-BARROIS
20445,55520,TROUSSEY
20446,55521,TROYON
20447,55522,UGNY-SUR-MEUSE
20448,55523,VACHERAUVILLE
20449,55525,VADELAINCOURT
20450,55526,VADONVILLE
20451,55527,VARENNES-EN-ARGONNE
20452,55528,VARNÉVILLE
20453,55530,VALBOIS
20454,55531,VASSINCOURT
20455,55532,VAUBECOURT
20456,55533,VAUCOULEURS
20457,55534,VAUDEVILLE-LE-HAUT
20458,55535,VAUDONCOURT
20459,55536,VAUQUOIS
20460,55537,DOUAUMONT-VAUX
20461,55540,VAUX-LÈS-PALAMEIX
20462,55541,VAVINCOURT
20463,55543,VELAINES
20464,55544,VELOSNES
20465,55545,VERDUN
20466,55546,VERNEUIL-GRAND
20467,55547,VERNEUIL-PETIT
20468,55549,VÉRY
20469,55551,VIGNEULLES-LÈS-HATTONCHÂTEL
20470,55552,VIGNEUL-SOUS-MONTMÉDY
20471,55553,VIGNOT
20472,55554,VILLÉCLOYE
20473,55555,VILLE-DEVANT-BELRAIN
20474,55556,VILLE-DEVANT-CHAUMONT
20475,55557,VILLE-EN-WOÃVRE
20476,55559,VILLEROY-SUR-MÉHOLLE
20477,55560,VILLERS-AUX-VENTS
20478,55561,VILLERS-DEVANT-DUN
20479,55562,VILLERS-LE-SEC
20480,55563,VILLERS-LÈS-MANGIENNES
20481,55565,VILLERS-SOUS-PAREID
20482,55566,VILLERS-SUR-MEUSE
20483,55567,VILLE-SUR-COUSANCES
20484,55568,VILLE-SUR-SAULX
20485,55569,VILLOTTE-DEVANT-LOUPPY
20486,55570,VILLOTTE-SUR-AIRE
20487,55571,VILOSNES-HARAUMONT
20488,55572,VITTARVILLE
20489,55573,VOID-VACON
20490,55574,VOUTHON-BAS
20491,55575,VOUTHON-HAUT
20492,55577,WALY
20493,55578,WARCQ
20494,55579,WATRONVILLE
20495,55580,WAVRILLE
20496,55581,WILLERONCOURT
20497,55582,WISEPPE
20498,55583,WOÃL
20499,55584,WOIMBEY
20500,55586,XIVRAY-ET-MARVOISIN
20501,56001,ALLAIRE
20502,56002,AMBON
20503,56003,ARRADON
20504,56004,ARZAL
20505,56005,ARZON
20506,56006,AUGAN
20507,56007,AURAY
20508,56008,BADEN
20509,56009,BANGOR
20510,56010,BAUD
20511,56011,BÉGANNE
20512,56012,BEIGNON
20513,56013,BELZ
20514,56014,BERNÉ
20515,56015,BERRIC
20516,56017,BIGNAN
20517,56018,BILLIERS
20518,56019,BILLIO
20519,56020,BOHAL
20520,56021,BRANDÉRION
20521,56022,BRANDIVY
20522,56023,BRECH
20523,56024,BRÉHAN
20524,56025,BRIGNAC
20525,56026,BUBRY
20526,56027,BULÉON
20527,56028,CADEN
20528,56029,CALAN
20529,56030,CAMOÃL
20530,56031,CAMORS
20531,56032,CAMPÉNÉAC
20532,56033,CARENTOIR
20533,56034,CARNAC
20534,56035,CARO
20535,56036,CAUDAN
20536,56039,LA CHAPELLE-NEUVE
20537,56040,CLÉGUER
20538,56041,CLÉGUÉREC
20539,56042,COLPO
20540,56043,CONCORET
20541,56044,COURNON
20542,56045,LE COURS
20543,56046,CRACH
20544,56047,CRÉDIN
20545,56048,LE CROISTY
20546,56050,LA CROIX-HELLÉAN
20547,56051,CRUGUEL
20548,56052,DAMGAN
20549,56053,ELVEN
20550,56054,ERDEVEN
20551,56055,ETEL
20552,56056,EVRIGUET
20553,56057,LE FAOUÃT
20554,56058,FÉREL
20555,56060,LES FOUGERÊTS
20556,56061,LA GACILLY
20557,56062,GÂVRES
20558,56063,GESTEL
20559,56065,GOURHEL
20560,56066,GOURIN
20561,56067,GRAND-CHAMP
20562,56068,LA GRÉE-SAINT-LAURENT
20563,56069,GROIX
20564,56070,GUÉGON
20565,56071,GUÉHENNO
20566,56072,GUELTAS
20567,56073,GUÉMENÉ-SUR-SCORFF
20568,56074,GUÉNIN
20569,56075,GUER
20570,56076,GUERN
20571,56077,LE GUERNO
20572,56078,GUIDEL
20573,56079,GUILLAC
20574,56080,GUILLIERS
20575,56081,GUISCRIFF
20576,56082,HELLÉAN
20577,56083,HENNEBONT
20578,56084,LE HÉZO
20579,56085,HOEDIC
20580,56086,ILE- D'HOUAT
20581,56087,ILE-AUX-MOINES
20582,56088,ILE-D'ARZ
20583,56089,INGUINIEL
20584,56090,INZINZAC-LOCHRIST
20585,56091,JOSSELIN
20586,56092,KERFOURN
20587,56093,KERGRIST
20588,56094,KERVIGNAC
20589,56096,LANDAUL
20590,56097,LANDÉVANT
20591,56098,LANESTER
20592,56099,LANGOÃLAN
20593,56100,LANGONNET
20594,56101,LANGUIDIC
20595,56102,FORGES DE LANOUÉE
20596,56103,LANTILLAC
20597,56104,LANVAUDAN
20598,56105,LANVÉNÉGEN
20599,56106,LARMOR-BADEN
20600,56107,LARMOR-PLAGE
20601,56108,LARRÉ
20602,56109,LAUZACH
20603,56110,LIGNOL
20604,56111,LIMERZEL
20605,56112,LIZIO
20606,56113,LOCMALO
20607,56114,LOCMARIA
20608,56115,LOCMARIA-GRAND-CHAMP
20609,56116,LOCMARIAQUER
20610,56117,LOCMINÉ
20611,56118,LOCMIQUÉLIC
20612,56119,LOCOAL-MENDON
20613,56120,LOCQUELTAS
20614,56121,LORIENT
20615,56122,LOYAT
20616,56123,MALANSAC
20617,56124,MALESTROIT
20618,56125,MALGUÉNAC
20619,56126,MARZAN
20620,56127,MAURON
20621,56128,MELRAND
20622,56129,MÉNÉAC
20623,56130,MERLEVENEZ
20624,56131,MESLAN
20625,56132,MEUCON
20626,56133,MISSIRIAC
20627,56134,MOHON
20628,56135,MOLAC
20629,56136,MONTENEUF
20630,56137,MONTERBLANC
20631,56139,MONTERTELOT
20632,56140,MORÉAC
20633,56141,MOUSTOIR-AC
20634,56143,MUZILLAC
20635,56144,EVELLYS
20636,56145,NÉANT-SUR-YVEL
20637,56146,NEULLIAC
20638,56147,NIVILLAC
20639,56148,NOSTANG
20640,56149,NOYAL-MUZILLAC
20641,56151,NOYAL-PONTIVY
20642,56152,LE PALAIS
20643,56153,PÉAULE
20644,56154,PEILLAC
20645,56155,PÉNESTIN
20646,56156,PERSQUEN
20647,56157,PLAUDREN
20648,56158,PLESCOP
20649,56159,PLEUCADEUC
20650,56160,PLEUGRIFFET
20651,56161,PLOEMEL
20652,56162,PLOEMEUR
20653,56163,PLOÃRDUT
20654,56164,PLOEREN
20655,56165,PLOÃRMEL
20656,56166,PLOUAY
20657,56167,PLOUGOUMELEN
20658,56168,PLOUHARNEL
20659,56169,PLOUHINEC
20660,56170,PLOURAY
20661,56171,PLUHERLIN
20662,56172,PLUMELEC
20663,56173,PLUMÉLIAU-BIEUZY
20664,56174,PLUMELIN
20665,56175,PLUMERGAT
20666,56176,PLUNERET
20667,56177,PLUVIGNER
20668,56178,PONTIVY
20669,56179,PONT-SCORFF
20670,56180,PORCARO
20671,56181,PORT-LOUIS
20672,56182,PRIZIAC
20673,56184,QUESTEMBERT
20674,56185,QUÉVEN
20675,56186,QUIBERON
20676,56188,QUISTINIC
20677,56189,RADENAC
20678,56190,RÉGUINY
20679,56191,RÉMINIAC
20680,56193,RIANTEC
20681,56194,RIEUX
20682,56195,LA ROCHE-BERNARD
20683,56196,ROCHEFORT-EN-TERRE
20684,56197,VAL D'OUST
20685,56198,ROHAN
20686,56199,ROUDOUALLEC
20687,56200,RUFFIAC
20688,56201,LE SAINT
20689,56202,SAINT-ABRAHAM
20690,56203,SAINT-AIGNAN
20691,56204,SAINT-ALLOUESTRE
20692,56205,SAINT-ARMEL
20693,56206,SAINT-AVÉ
20694,56207,SAINT-BARTHÉLEMY
20695,56208,SAINT-BRIEUC-DE-MAURON
20696,56209,SAINTE-BRIGITTE
20697,56210,SAINT-CARADEC-TRÉGOMEL
20698,56211,SAINT-CONGARD
20699,56212,SAINT-DOLAY
20700,56213,SAINT-GÉRAND-CROIXANVEC
20701,56214,SAINT-GILDAS-DE-RHUYS
20702,56215,SAINT-GONNERY
20703,56216,SAINT-GORGON
20704,56218,SAINT-GRAVÉ
20705,56219,SAINT-GUYOMARD
20706,56220,SAINTE-HÉLÈNE
20707,56221,SAINT-JACUT-LES-PINS
20708,56222,SAINT-JEAN-BRÉVELAY
20709,56223,SAINT-JEAN-LA-POTERIE
20710,56224,SAINT-LAURENT-SUR-OUST
20711,56225,SAINT-LÉRY
20712,56226,SAINT-MALO-DE-BEIGNON
20713,56227,SAINT-MALO-DES-TROIS-FONTAINES
20714,56228,SAINT-MARCEL
20715,56229,SAINT-MARTIN-SUR-OUST
20716,56230,SAINT-NICOLAS-DU-TERTRE
20717,56231,SAINT-NOLFF
20718,56232,SAINT-PERREUX
20719,56233,SAINT-PHILIBERT
20720,56234,SAINT-PIERRE-QUIBERON
20721,56236,SAINT-SERVANT-SUR-OUST
20722,56237,SAINT-THURIAU
20723,56238,SAINT-TUGDUAL
20724,56239,SAINT-VINCENT-SUR-OUST
20725,56240,SARZEAU
20726,56241,SAUZON
20727,56242,SÉGLIEN
20728,56243,SÉNÉ
20729,56244,SÉRENT
20730,56245,SILFIAC
20731,56246,LE SOURN
20732,56247,SULNIAC
20733,56248,SURZUR
20734,56249,TAUPONT
20735,56250,THÉHILLAC
20736,56251,THEIX-NOYALO
20737,56252,LE TOUR-DU-PARC
20738,56253,TRÉAL
20739,56254,TRÉDION
20740,56255,TREFFLÉAN
20741,56256,TRÉHORENTEUC
20742,56257,LA TRINITÉ-PORHOÃT
20743,56258,LA TRINITÉ-SUR-MER
20744,56259,LA TRINITÉ-SURZUR
20745,56260,VANNES
20746,56261,LA VRAIE-CROIX
20747,56262,LE BONO
20748,56263,SAINTE-ANNE-D'AURAY
20749,56264,KERNASCLÉDEN
20750,57001,ABONCOURT
20751,57002,ABONCOURT-SUR-SEILLE
20752,57003,ABRESCHVILLER
20753,57004,ACHAIN
20754,57006,ACHEN
20755,57007,ADAINCOURT
20756,57008,ADELANGE
20757,57009,AJONCOURT
20758,57010,ALAINCOURT-LA-CÔTE
20759,57011,ALBESTROFF
20760,57012,ALGRANGE
20761,57013,ALSTING
20762,57014,ALTRIPPE
20763,57015,ALTVILLER
20764,57016,ALZING
20765,57017,AMANVILLERS
20766,57018,AMELÉCOURT
20767,57019,AMNÉVILLE
20768,57020,ANCERVILLE
20769,57021,ANCY-DORNOT
20770,57022,ANGEVILLERS
20771,57024,ANTILLY
20772,57025,ANZELING
20773,57026,APACH
20774,57027,ARRAINCOURT
20775,57028,ARGANCY
20776,57029,ARRIANCE
20777,57030,ARRY
20778,57031,ARS-LAQUENEXY
20779,57032,ARS-SUR-MOSELLE
20780,57033,ARZVILLER
20781,57034,ASPACH
20782,57035,ASSENONCOURT
20783,57036,ATTILLONCOURT
20784,57037,AUBE
20785,57038,AUDUN-LE-TICHE
20786,57039,AUGNY
20787,57040,AULNOIS-SUR-SEILLE
20788,57041,AUMETZ
20789,57042,AVRICOURT
20790,57043,AY-SUR-MOSELLE
20791,57044,AZOUDANGE
20792,57045,BACOURT
20793,57046,BAERENTHAL
20794,57047,BAMBIDERSTROFF
20795,57048,BANNAY
20796,57049,LE BAN-SAINT-MARTIN
20797,57050,BARCHAIN
20798,57051,BARONVILLE
20799,57052,BARST
20800,57053,BASSING
20801,57054,BAUDRECOURT
20802,57055,BAZONCOURT
20803,57056,BÉBING
20804,57057,BÉCHY
20805,57058,BEHREN-LÈS-FORBACH
20806,57059,BELLANGE
20807,57060,BÉNESTROFF
20808,57061,BÉNING-LÈS-SAINT-AVOLD
20809,57062,BERG-SUR-MOSELLE
20810,57063,BÉRIG-VINTRANGE
20811,57064,BERLING
20812,57065,BERMERING
20813,57066,BERTHELMING
20814,57067,BERTRANGE
20815,57069,BERVILLER-EN-MOSELLE
20816,57070,BETTANGE
20817,57071,BETTBORN
20818,57072,BETTELAINVILLE
20819,57073,BETTING
20820,57074,BETTVILLER
20821,57075,BEUX
20822,57076,BEYREN-LÈS-SIERCK
20823,57077,BEZANGE-LA-PETITE
20824,57079,BIBICHE
20825,57080,BICKENHOLTZ
20826,57081,BIDESTROFF
20827,57082,BIDING
20828,57083,BINING
20829,57084,BIONCOURT
20830,57085,BIONVILLE-SUR-NIED
20831,57086,BELLES-FORÊTS
20832,57087,BISTEN-EN-LORRAINE
20833,57088,BISTROFF
20834,57089,BITCHE
20835,57090,BLANCHE-EGLISE
20836,57091,BLIESBRUCK
20837,57092,BLIES-EBERSING
20838,57093,BLIES-GUERSVILLER
20839,57095,BOUCHEPORN
20840,57096,BOULANGE
20841,57097,BOULAY-MOSELLE
20842,57098,BOURGALTROFF
20843,57099,BOURDONNAY
20844,57100,BOURSCHEID
20845,57101,BOUSBACH
20846,57102,BOUSSE
20847,57103,BOUSSEVILLER
20848,57104,BOUST
20849,57105,BOUSTROFF
20850,57106,BOUZONVILLE
20851,57107,BRÉHAIN
20852,57108,BREIDENBACH
20853,57109,BREISTROFF-LA-GRANDE
20854,57110,BRETTNACH
20855,57111,BRONVAUX
20856,57112,BROUCK
20857,57113,BROUDERDORFF
20858,57114,BROUVILLER
20859,57115,BRULANGE
20860,57116,BUCHY
20861,57117,BUDING
20862,57118,BUDLING
20863,57119,BUHL-LORRAINE
20864,57120,BURLIONCOURT
20865,57121,BURTONCOURT
20866,57122,CAPPEL
20867,57123,CARLING
20868,57124,CATTENOM
20869,57125,CHAILLY-LÈS-ENNERY
20870,57126,CHAMBREY
20871,57127,CHANVILLE
20872,57128,CHARLEVILLE-SOUS-BOIS
20873,57129,CHARLY-ORADOUR
20874,57130,CHÂTEAU-BRÉHAIN
20875,57131,CHÂTEAU-ROUGE
20876,57132,CHÂTEAU-SALINS
20877,57133,CHÂTEAU-VOUÉ
20878,57134,CHÂTEL-SAINT-GERMAIN
20879,57136,CHÉMERY-LES-DEUX
20880,57137,CHEMINOT
20881,57138,CHENOIS
20882,57139,CHÉRISEY
20883,57140,CHESNY
20884,57141,CHICOURT
20885,57142,CHIEULLES
20886,57143,CLOUANGE
20887,57144,COCHEREN
20888,57145,COINCY
20889,57146,COIN-LÈS-CUVRY
20890,57147,COIN-SUR-SEILLE
20891,57148,COLLIGNY-MAIZERY
20892,57149,COLMEN
20893,57150,CONDÉ-NORTHEN
20894,57151,CONTHIL
20895,57152,CONTZ-LES-BAINS
20896,57153,CORNY-SUR-MOSELLE
20897,57154,COUME
20898,57155,COURCELLES-CHAUSSY
20899,57156,COURCELLES-SUR-NIED
20900,57158,CRAINCOURT
20901,57159,CRÉHANGE
20902,57160,CREUTZWALD
20903,57161,CUTTING
20904,57162,CUVRY
20905,57163,DABO
20906,57165,DALEM
20907,57166,DALHAIN
20908,57167,DALSTEIN
20909,57168,DANNE-ET-QUATRE-VENTS
20910,57169,DANNELBOURG
20911,57171,DELME
20912,57172,DENTING
20913,57173,DESSELING
20914,57174,DESTRY
20915,57175,DIANE-CAPELLE
20916,57176,DIEBLING
20917,57177,DIEUZE
20918,57178,DIFFEMBACH-LÈS-HELLIMER
20919,57179,DISTROFF
20920,57180,DOLVING
20921,57181,DOMNOM-LÈS-DIEUZE
20922,57182,DONJEUX
20923,57183,DONNELAY
20924,57186,EBERSVILLER
20925,57187,EBLANGE
20926,57188,EGUELSHARDT
20927,57189,EINCHEVILLE
20928,57190,ELVANGE
20929,57191,ELZANGE
20930,57192,ENCHENBERG
20931,57193,ENNERY
20932,57194,ENTRANGE
20933,57195,EPPING
20934,57196,ERCHING
20935,57197,ERNESTVILLER
20936,57198,ERSTROFF
20937,57199,ESCHERANGE
20938,57200,LES ETANGS
20939,57201,ETTING
20940,57202,ETZLING
20941,57203,EVRANGE
20942,57204,FAILLY
20943,57205,FALCK
20944,57206,FAMECK
20945,57207,FARÉBERSVILLER
20946,57208,FARSCHVILLER
20947,57209,FAULQUEMONT
20948,57210,FÉNÉTRANGE
20949,57211,FÈVES
20950,57212,FÉY
20951,57213,FILSTROFF
20952,57214,FIXEM
20953,57215,FLASTROFF
20954,57216,FLEISHEIM
20955,57217,FLÉTRANGE
20956,57218,FLEURY
20957,57219,FLÉVY
20958,57220,FLOCOURT
20959,57221,FLORANGE
20960,57222,FOLKLING
20961,57224,FOLSCHVILLER
20962,57225,FONTENY
20963,57226,FONTOY
20964,57227,FORBACH
20965,57228,FOSSIEUX
20966,57229,FOULCREY
20967,57230,FOULIGNY
20968,57231,FOVILLE
20969,57232,FRANCALTROFF
20970,57233,FRAQUELFING
20971,57234,FRAUENBERG
20972,57235,FREISTROFF
20973,57236,FRÉMERY
20974,57237,FRÉMESTROFF
20975,57238,FRESNES-EN-SAULNOIS
20976,57239,FREYBOUSE
20977,57240,FREYMING-MERLEBACH
20978,57241,FRIBOURG
20979,57242,GANDRANGE
20980,57244,GARREBOURG
20981,57245,GAVISSE
20982,57246,GELUCOURT
20983,57247,GERBÉCOURT
20984,57248,GIVRYCOURT
20985,57249,GLATIGNY
20986,57250,GOETZENBRUCK
20987,57251,GOIN
20988,57252,GOMELANGE
20989,57253,GONDREXANGE
20990,57254,GORZE
20991,57255,GOSSELMING
20992,57256,GRAVELOTTE
20993,57257,GRÉMECEY
20994,57258,GRÉNING
20995,57259,GRINDORFF-BIZING
20996,57260,GROSBLIEDERSTROFF
20997,57261,GROS-RÉDERCHING
20998,57262,GROSTENQUIN
20999,57263,GRUNDVILLER
21000,57264,GUEBENHOUSE
21001,57265,GUÉBESTROFF
21002,57266,GUÉBLANGE-LÈS-DIEUZE
21003,57267,LE VAL-DE-GUÉBLANGE
21004,57268,GUÉBLING
21005,57269,GUÉNANGE
21006,57270,VAL-DE-BRIDE
21007,57271,GUENVILLER
21008,57272,GUERMANGE
21009,57273,GUERSTLING
21010,57274,GUERTING
21011,57275,GUESSLING-HÉMERING
21012,57276,GUINGLANGE
21013,57277,GUINKIRCHEN
21014,57278,GUINZELING
21015,57280,GUNTZVILLER
21016,57281,HABOUDANGE
21017,57282,HAGEN
21018,57283,HAGONDANGE
21019,57284,HALLERING
21020,57286,HALSTROFF
21021,57287,BASSE-HAM
21022,57288,HAM-SOUS-VARSBERG
21023,57289,HAMBACH
21024,57290,HAMPONT
21025,57291,HANGVILLER
21026,57292,HANNOCOURT
